158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
158.21725463867188, -60.15695571899414, 0.0
-77.90011596679688, -17.593351364135742, 0.0
-77.90011596679688, -17.593351364135742, 0.0
-77.90011596679688, -17.593351364135742, 0.0
-77.90011596679688, -17.593351364135742, 0.0
-77.90011596679688, -17.593351364135742, 0.0
-77.90011596679688, -17.593351364135742, 0.0
-77.90011596679688, -17.593351364135742, 0.0
-77.90011596679688, -17.593351364135742, 0.0
-77.90011596679688, -17.593351364135742, 0.0
-77.90011596679688, -17.593351364135742, 0.0
-77.90011596679688, -17.593351364135742, 0.0
-77.90011596679688, -17.593351364135742, 0.0
-77.90011596679688, -17.593351364135742, 0.0
-77.90011596679688, -17.593351364135742, 0.0
-77.90011596679688, -17.593351364135742, 0.0
-77.90011596679688, -17.593351364135742, 0.0
-77.90011596679688, -17.593351364135742, 0.0
-77.90011596679688, -17.593351364135742, 0.0
-77.90011596679688, -17.593351364135742, 0.0
-77.90011596679688, -17.593351364135742, 0.0
-77.90011596679688, -17.593351364135742, 0.0
-77.90011596679688, -17.593351364135742, 0.0
-77.90011596679688, -17.593351364135742, 0.0
-77.90011596679688, -17.593351364135742, 0.0
-77.90011596679688, -17.593351364135742, 0.0
-77.90011596679688, -17.593351364135742, 0.0
-77.90011596679688, -17.593351364135742, 0.0
-77.90011596679688, -17.593351364135742, 0.0
-77.90011596679688, -17.593351364135742, 0.0
-77.90011596679688, -17.593351364135742, 0.0
-77.90011596679688, -17.593351364135742, 0.0
-77.90011596679688, -17.593351364135742, 0.0
-77.90011596679688, -17.593351364135742, 0.0
-77.90011596679688, -17.593351364135742, 0.0
-77.90011596679688, -17.593351364135742, 0.0
-77.90011596679688, -17.593351364135742, 0.0
-77.90011596679688, -17.593351364135742, 0.0
-77.90011596679688, -17.593351364135742, 0.0
-77.90011596679688, -17.593351364135742, 0.0
-77.90011596679688, -17.593351364135742, 0.0
-77.90011596679688, -17.593351364135742, 0.0
-77.90011596679688, -17.593351364135742, 0.0
-77.90011596679688, -17.593351364135742, 0.0
-77.90011596679688, -17.593351364135742, 0.0
-77.90011596679688, -17.593351364135742, 0.0
-77.90011596679688, -17.593351364135742, 0.0
-77.90011596679688, -17.593351364135742, 0.0
-77.90011596679688, -17.593351364135742, 0.0
-77.90011596679688, -17.593351364135742, 0.0
-77.90011596679688, -17.593351364135742, 0.0
-77.90011596679688, -17.593351364135742, 0.0
-77.90011596679688, -17.593351364135742, 0.0
-77.90011596679688, -17.593351364135742, 0.0
